Date,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
2016-10-27,0.7582971054,0.7503227332,0.7610313267,0.7514039711,0.7742734847,-0.5460933087,-0.4091625537
2016-10-28,0.7557217446,0.7469704474,0.7580840149,0.7482102772,0.7718178005,-0.6540119648,-0.3683078055
2016-10-31,0.7526928996,0.7428145698,0.7548325925,0.7448590968,0.7692349797,-0.767703188,-0.2715473818
2016-11-01,0.7491970169,0.7385349029,0.7508085782,0.7414866663,0.7666274733,-0.8504604808,-0.1373220858
2016-11-02,0.7458052632,0.7353409678,0.7476983134,0.7385019721,0.7643081369,-0.8861326235,-0.007621610715
2016-11-03,0.7429910211,0.7335844244,0.7453052956,0.7368912453,0.7630358363,-0.8538923112,0.03049339077
2016-11-04,0.7415749603,0.7339208019,0.7437854431,0.7371352667,0.7631889428,-0.7496656157,-0.08751978856
2016-11-07,0.7434122652,0.7367428586,0.7438516797,0.7398267875,0.7652432852,-0.6224851497,-0.3852930883
2016-11-08,0.744953434,0.7382590299,0.7414820049,0.7399217863,0.7653709302,-0.4880808664,-0.4988466141
2016-11-09,0.7435228001,0.737206603,0.7352669591,0.7367188987,0.7630948294,-0.2995830299,-0.344461493
2016-11-10,0.7401634251,0.7340299987,0.728008189,0.7313427327,0.7593602478,-0.1963621944,0.05842333021
2016-11-11,0.734354314,0.7296417713,0.7245239984,0.7282069891,0.7576467019,-0.2121173428,0.4795048213
2016-11-14,0.7324435554,0.7282658259,0.7246981157,0.7274324689,0.7581268127,-0.2773322045,0.8452474176
2016-11-15,0.733335428,0.7306326392,0.7305987439,0.7316406313,0.7628130423,-0.395722871,0.9119975754
2016-11-16,0.7389218928,0.7358019569,0.7395081602,0.7389140592,0.7694624833,-0.542421085,0.7356050744
2016-11-17,0.7473868402,0.7429761668,0.7497308804,0.7468469498,0.7762338261,-0.6775085723,0.4380008232
2016-11-18,0.754572092,0.7486236793,0.7581110318,0.7527472947,0.7811434418,-0.8370071931,0.1670732887
2016-11-21,0.7593081987,0.7521290457,0.7638154259,0.7572768443,0.7847947499,-1.004479675,-0.08673323561
2016-11-22,0.7623838145,0.7540963522,0.7668333723,0.7594261188,0.7864970987,-1.128167121,-0.2692649434
2016-11-23,0.7629504625,0.7541874681,0.7667233202,0.7589159611,0.7860971148,-1.235634049,-0.3483318277
2016-11-25,0.7613274368,0.7531584858,0.7653074177,0.7578148799,0.7852190866,-1.306367749,-0.4136481783
2016-11-28,0.7595834436,0.7525546686,0.7631799058,0.755985528,0.783779219,-1.179601473,-0.4158836687
2016-11-29,0.7577390769,0.7510925374,0.7601302889,0.7531278767,0.781557297,-1.015318139,-0.3101539212
2016-11-30,0.7549278208,0.7477310805,0.7554319723,0.7482354959,0.777784671,-0.8545071254,-0.01149691673
2016-12-01,0.7507865722,0.7434229329,0.7502544266,0.7439110697,0.7744558045,-0.7850296473,0.3806791692
2016-12-02,0.7477274073,0.7414708366,0.7484148937,0.7435408511,0.7741645051,-0.8043709172,0.6913434652
2016-12-05,0.7489080268,0.7441536991,0.7507419591,0.7474329283,0.7771447981,-0.8452537996,0.8600740838
2016-12-06,0.7531222933,0.7490178416,0.7555149373,0.7533483816,0.7816786166,-0.8747872116,0.9453954725
2016-12-07,0.7587485607,0.7563864692,0.7622805087,0.7618922988,0.7882285068,-0.8569277163,0.8892455286
2016-12-08,0.766956434,0.7642638496,0.7712410469,0.7698909944,0.7943608571,-0.8584166971,0.8209704155
2016-12-09,0.7750182234,0.7725021268,0.7801646791,0.7784625273,0.800932349,-0.8154230152,0.6580910844
2016-12-12,0.7835712756,0.7806157874,0.7886418659,0.7858306688,0.806581191,-0.7633058841,0.5112853247
2016-12-13,0.7915615963,0.7882562303,0.7957121354,0.7919655594,0.8112844504,-0.65672957,0.4003844586
2016-12-14,0.7978378978,0.7932700113,0.8007138606,0.7956779421,0.8141305293,-0.596734743,0.3796217516
2016-12-15,0.8018966828,0.7962604313,0.8037603938,0.7985173724,0.8163072863,-0.5672321855,0.3713418086
2016-12-16,0.8052419122,0.7988003076,0.8063088615,0.8016124055,0.8186799021,-0.5655708473,0.288429615
2016-12-19,0.8081121004,0.8019602949,0.8095350744,0.806011922,0.822052466,-0.6761381336,0.07707430669
2016-12-20,0.8118032231,0.8041162022,0.8130731453,0.8087171402,0.8241262105,-0.871417997,-0.1042394542
2016-12-21,0.8138560691,0.8052652237,0.8155285821,0.8098121036,0.8249655665,-1.10103978,-0.2519911049
2016-12-22,0.8147942313,0.8056598427,0.8166094808,0.8093647947,0.8246226538,-1.29317442,-0.3518845966
2016-12-23,0.813764927,0.8043978251,0.8157040282,0.8074506617,0.8231553151,-1.486900789,-0.396667008
2016-12-27,0.8117541243,0.8026549223,0.81422818,0.8048196988,0.8211384773,-1.584136788,-0.3985604784
2016-12-28,0.8093715174,0.7992075956,0.8112693279,0.801390295,0.8185095857,-1.575214947,-0.3404828492
2016-12-29,0.8061657166,0.7955888925,0.8076734679,0.7978090016,0.8157642554,-1.501770774,-0.2339123489
2016-12-30,0.8032696399,0.7923510894,0.8037928195,0.7943695852,0.8131276835,-1.322102339,-0.08864154074
2017-01-03,0.8003591811,0.7899864088,0.8013081829,0.7928291828,0.811946833,-1.202527825,-0.01130089245
2017-01-04,0.7977514091,0.7887872571,0.7999300067,0.7921014712,0.8113889631,-1.119254974,0.04093150297
2017-01-05,0.7961814881,0.7888358844,0.7994737456,0.7926370564,0.8117995055,-1.074491628,0.03160055858
2017-01-06,0.7962763516,0.7900770776,0.7999055324,0.7941898196,0.8129897934,-1.085289729,-0.04181314738
2017-01-09,0.797536651,0.7910767642,0.8008865729,0.7952633684,0.8138127343,-1.104654498,-0.1023127683
2017-01-10,0.7985757106,0.7917462966,0.8009986694,0.7961402386,0.8144849172,-1.125784467,-0.1551273445
2017-01-11,0.799241951,0.7919684222,0.800718774,0.7967533662,0.8149549379,-1.129504904,-0.1824791817
2017-01-12,0.7997099448,0.7912992182,0.7998310233,0.7958083997,0.814230617,-1.138313329,-0.1045064548
2017-01-13,0.7990036127,0.7894873668,0.799619295,0.7948036848,0.8134605562,-1.145632601,0.02165904855
2017-01-17,0.7983441644,0.788122633,0.7994222989,0.7938991561,0.8127674115,-1.133479518,0.2044389348
2017-01-18,0.7979971413,0.7880709769,0.8002707714,0.7938954566,0.8127649814,-1.104665279,0.4176955542
2017-01-19,0.7985176251,0.7897290026,0.8023409426,0.7953608909,0.8138889318,-1.043563358,0.620157171
2017-01-20,0.8014663515,0.7928669551,0.8058267456,0.7992023467,0.8168344242,-0.9364878424,0.7282285468
2017-01-23,0.8063684521,0.7982769598,0.8107157687,0.8047550513,0.8210916889,-0.8594707606,0.7313541565
2017-01-24,0.8134797299,0.8055928836,0.8168628637,0.8117188964,0.8264303115,-0.7598890559,0.5969892341
2017-01-25,0.8217836324,0.8135280267,0.8235988078,0.8189549474,0.8319765247,-0.6371828507,0.3097171645
2017-01-26,0.8295055744,0.8212001654,0.8297829997,0.8260313225,0.8373981269,-0.4864154629,-0.1061436525
2017-01-27,0.835953269,0.827282225,0.8349317462,0.8312490026,0.841391107,-0.4145285538,-0.5494301889
2017-01-30,0.8379819958,0.8283963961,0.835780316,0.8309854266,0.8411765716,-0.425514794,-0.738346716
2017-01-31,0.8349636274,0.8248641671,0.8325848443,0.8268796963,0.8380092391,-0.4510069251,-0.6834133445
2017-02-01,0.8293060697,0.8186993608,0.827156086,0.8207924638,0.8333148146,-0.4529749402,-0.4567249025
2017-02-02,0.8229769894,0.8119302922,0.8220613729,0.8159102981,0.8295385872,-0.5190805879,-0.2117574152
2017-02-03,0.8190585581,0.8079008654,0.8194404309,0.8135223671,0.8276775948,-0.6839414278,-0.01855227228
2017-02-06,0.817128973,0.8061509698,0.8186451509,0.8124038283,0.8268121611,-0.8743329843,0.1650867477
2017-02-07,0.8169700507,0.8066269256,0.8193621979,0.8125118492,0.8269441634,-1.0107214,0.3150537886
2017-02-08,0.8178518668,0.8088167344,0.8212968772,0.8143340552,0.82850181,-1.096196381,0.3722810804
2017-02-09,0.8200824917,0.8123943551,0.8244521773,0.8180244139,0.8316777794,-1.123265023,0.3114443449
2017-02-10,0.8236872927,0.8157611217,0.8285373759,0.8218309938,0.8352153923,-1.141566237,0.2078678179
2017-02-13,0.8269113827,0.819127859,0.8319974366,0.8257099365,0.8391528671,-1.128653295,0.06271051167
2017-02-14,0.8297298693,0.8213104852,0.8345604329,0.8280394078,0.8422495665,-1.131791918,-0.03612451424
2017-02-15,0.8318530738,0.8227790278,0.8366780963,0.8292910951,0.8441730744,-1.15529902,-0.1021994409
2017-02-16,0.8331839685,0.8240046536,0.8382072094,0.8298346417,0.8452093701,-1.147725958,-0.1481423577
2017-02-17,0.833347121,0.823613879,0.8386316468,0.8299201081,0.8456219544,-1.140322665,-0.1846250584
2017-02-21,0.8331176764,0.8229495242,0.8383519379,0.8294887944,0.8454521171,-1.141122088,-0.2081566104
2017-02-22,0.8323664733,0.8216567399,0.8371710271,0.8289402019,0.8450807695,-1.144321928,-0.222222846
2017-02-23,0.831796617,0.8210805158,0.8360640593,0.8285762175,0.8447937492,-1.136187661,-0.2501656403
2017-02-24,0.8311824004,0.8204589828,0.8347397764,0.827760715,0.8441381205,-1.122892812,-0.2493345209
2017-02-27,0.8301884432,0.8196039552,0.8332735028,0.8265104752,0.8431460068,-1.113072744,-0.2013602455
2017-02-28,0.8288071285,0.8191747698,0.8318903629,0.8258102445,0.8425810819,-1.056653625,-0.1426580924
2017-03-01,0.8281363309,0.8199222287,0.8312608609,0.8262011189,0.842860715,-1.024426944,-0.1102222857
2017-03-02,0.8280549043,0.8200292308,0.8308430462,0.825549699,0.842348883,-1.049177296,0.000552668074
2017-03-03,0.8273693668,0.8201274391,0.8310584965,0.8260195462,0.8427023133,-1.111955981,0.08046859629
2017-03-06,0.8278591561,0.8214973564,0.8326256011,0.8272543502,0.8436459374,-1.154033249,0.1040416425
2017-03-07,0.8298108756,0.8235885429,0.8351187608,0.8292007835,0.8451372924,-1.175424021,0.05872279553
2017-03-08,0.8327456655,0.8257814037,0.83758024,0.8314259647,0.8468434314,-1.176517234,-0.02571867112
2017-03-09,0.8362700078,0.8272591395,0.8397655269,0.8324932459,0.8476623364,-1.184698595,-0.07028478399
2017-03-10,0.8380735308,0.8277016649,0.8411049878,0.8329609201,0.8480215996,-1.18620785,-0.08878307049
2017-03-13,0.838313155,0.8271042527,0.841070134,0.8325530902,0.8477095711,-1.172999678,-0.05677268922
2017-03-14,0.8375512393,0.8259626218,0.8403312038,0.8319952362,0.8472823508,-1.141114865,-0.008401348091
2017-03-15,0.8372505279,0.8260434089,0.840140484,0.8321391755,0.8473929451,-1.033794486,0.0150235564
2017-03-16,0.8375836438,0.8267217582,0.840431092,0.832291142,0.8475095686,-0.9489390961,0.05071605958
2017-03-17,0.8380831577,0.8283144418,0.8410220406,0.8326667092,0.8477975334,-0.874189754,0.07616934877
2017-03-20,0.8383085412,0.8296765017,0.8409855068,0.8328014037,0.8479007905,-0.9516020216,0.1178326642
2017-03-21,0.8382473144,0.8308764148,0.840358353,0.8327773909,0.8478823631,-0.9766962069,0.1802381186
2017-03-22,0.8375132912,0.8313300012,0.8407354957,0.8344075014,0.8491319311,-1.038446954,0.1815809457
2017-03-23,0.8386985951,0.8320608829,0.8422947519,0.8360223693,0.8503698277,-1.098089787,0.1963454433
2017-03-24,0.8400486741,0.8331059942,0.843617126,0.838066382,0.8519366786,-1.147667571,0.1945928629
2017-03-27,0.8407081389,0.8342427796,0.8448876614,0.8404840445,0.8537899642,-1.218803414,0.1689561458
2017-03-28,0.8425523603,0.8362048866,0.8473012117,0.8431637144,0.855844113,-1.283456051,0.1177915303
2017-03-29,0.8451127597,0.838609771,0.8503594915,0.8457908964,0.8578580298,-1.351149878,0.05158211602
2017-03-30,0.8481083213,0.841402929,0.8533739333,0.848024065,0.8595699093,-1.357594533,-0.02070265286
2017-03-31,0.8508961826,0.8434859176,0.8554280683,0.8493911031,0.8606178247,-1.327251024,-0.08136709813
2017-04-03,0.8530060225,0.8444364215,0.85645771,0.8497002987,0.8608548277,-1.326483628,-0.1193496425
2017-04-04,0.8542160979,0.844952283,0.8572469473,0.849790199,0.8609237275,-1.353473163,-0.1698714409
2017-04-05,0.8554912775,0.8453764867,0.8577215013,0.849383806,0.8606121951,-1.334452716,-0.2103315132
2017-04-06,0.8548848578,0.8444897423,0.8575114662,0.848833028,0.860189976,-1.351705403,-0.2521993376
2017-04-07,0.8539339909,0.8429102112,0.8564795534,0.8476923833,0.859315594,-1.376357942,-0.2578720926
2017-04-10,0.8521916014,0.8409581989,0.8547279382,0.8460044906,0.85802171,-1.363076795,-0.209986331
2017-04-11,0.8502263414,0.83907247,0.8525719229,0.8441218675,0.856578551,-1.350104639,-0.1057630439
2017-04-12,0.8481759399,0.8378572401,0.8512931217,0.8422992775,0.855181416,-1.343379583,0.0634357374
2017-04-13,0.8466400464,0.8376457344,0.8504755874,0.8413456654,0.8544504517,-1.319750947,0.2813466141
2017-04-17,0.8462443392,0.837880463,0.8506441047,0.8421522679,0.855068886,-1.273953798,0.5181865871
2017-04-18,0.8479275233,0.8397507925,0.851989999,0.8439041907,0.8564120729,-1.18141963,0.8175422351
2017-04-19,0.8514701014,0.8433346398,0.8547082819,0.8473646553,0.859065139,-1.021057182,1.111960261
2017-04-20,0.8567166859,0.8491610245,0.8600434401,0.8539865553,0.8641418176,-0.8864487159,1.192401371
2017-04-21,0.8647119888,0.8577281677,0.8680124824,0.8632152725,0.8712169678,-0.7475073357,1.089274535
2017-04-24,0.8753525753,0.8672441724,0.8781252714,0.873245865,0.8789067921,-0.660474042,0.8990594257
2017-04-25,0.8848904237,0.8759099643,0.8868790823,0.8818709627,0.885518828,-0.6030485311,0.7395144246
2017-04-26,0.8927832823,0.8834345755,0.8935527002,0.8888364823,0.8908576622,-0.566871055,0.6121832112
2017-04-27,0.8993975277,0.8899721965,0.8989245409,0.8951517082,0.895695922,-0.5259132061,0.432401534
2017-04-28,0.9053370648,0.8959920131,0.9040027388,0.9006359471,0.8998935952,-0.5336874051,0.2227682751
2017-05-01,0.9096183634,0.90029273,0.9091656096,0.9053263888,0.9034773462,-0.6166754991,0.003852663522
2017-05-02,0.9130660483,0.9023079888,0.9129563726,0.9075678798,0.9051766959,-0.7379043958,-0.1302537092
2017-05-03,0.9138311267,0.9021261122,0.9142715453,0.9079819547,0.9054675236,-0.8466735162,-0.1978931326
2017-05-04,0.9129204027,0.9009585359,0.9143509913,0.9075437241,0.9050997386,-0.9721311857,-0.2476324388
2017-05-05,0.9114563644,0.8998705948,0.9137468148,0.9071751352,0.9047883937,-1.065426918,-0.3248017066
2017-05-08,0.9098992329,0.8991353213,0.912968507,0.9065823464,0.9043264198,-1.102190864,-0.4124620263
2017-05-09,0.9080540918,0.89858562,0.9120768469,0.9057604432,0.9037428721,-1.079923163,-0.4906483429
2017-05-10,0.9059569499,0.8974710864,0.9102329928,0.9042706357,0.9027528735,-1.036164925,-0.5265241509
2017-05-11,0.9031794703,0.8950906117,0.9067238463,0.9014293728,0.9009030504,-0.9377005058,-0.4841861781
2017-05-12,0.9008830186,0.8932327544,0.9031750711,0.8989801743,0.8996115214,-0.8644109151,-0.4289590019
2017-05-15,0.8984150926,0.8921709644,0.8997909462,0.8969941749,0.8990007236,-0.7549436432,-0.3490408536
2017-05-16,0.8965751798,0.8918763284,0.8974558301,0.8950509839,0.8987508661,-0.7063548222,-0.209783692
2017-05-17,0.8950016494,0.8900584113,0.8949204519,0.8911503461,0.8966723744,-0.747535671,0.09931703441
2017-05-18,0.892458236,0.8875732315,0.8939213008,0.8897470957,0.8961826107,-0.8570819786,0.368814662
2017-05-19,0.892545521,0.8870154777,0.8954088784,0.8908662586,0.8973686969,-0.9981839357,0.5601450217
2017-05-22,0.8955036891,0.8889474221,0.8990019007,0.8946834686,0.9004468633,-1.17061365,0.6665710542
2017-05-23,0.9005887692,0.892814409,0.9046548251,0.8996586988,0.9043072135,-1.278767071,0.7257802609
2017-05-24,0.906121634,0.8983549504,0.9106744884,0.9054902802,0.9087699666,-1.305688184,0.7345770606
2017-05-25,0.9120869755,0.9055554102,0.9171970549,0.9123107479,0.913969518,-1.247178625,0.7130127218
2017-05-26,0.918767329,0.9126641782,0.9237019352,0.9187742904,0.9188923884,-1.176456543,0.7265383601
2017-05-30,0.9250501919,0.9195103709,0.9294813945,0.9247568397,0.9234517962,-1.079141748,0.7828794334
2017-05-31,0.9316210055,0.9264809122,0.9347679331,0.9302294369,0.9276279848,-0.9302224954,0.8198738977
2017-06-01,0.937768255,0.9337102913,0.9403378306,0.937235908,0.9329871123,-0.8227254385,0.6403569658
2017-06-02,0.9447798579,0.9419169238,0.9474378111,0.9455928468,0.9393869038,-0.7010238512,0.2164916399
2017-06-05,0.9524990787,0.9485490719,0.9542173608,0.9516972764,0.9440636094,-0.6380423361,-0.2721247387
2017-06-06,0.9575924571,0.951356299,0.9567790219,0.9541272281,0.9459256697,-0.6178669538,-0.7188076164
2017-06-07,0.9589976361,0.9508330421,0.9536754724,0.9523090955,0.9445323,-0.6120732811,-0.9473499592
2017-06-08,0.9558769921,0.9468205738,0.9456789282,0.9467353846,0.9402603819,-0.5500056174,-0.9255971277
2017-06-09,0.9486904276,0.94008395,0.9346322726,0.9388975725,0.9342528878,-0.4532244982,-0.6868985138
2017-06-12,0.9391442005,0.9320621793,0.9275422469,0.9327286346,0.9295245623,-0.4510389095,-0.431582501
2017-06-13,0.933582238,0.9274549092,0.9256063514,0.92948084,0.9270352934,-0.5403047322,-0.2713154017
2017-06-14,0.9304399631,0.9243144682,0.9244530153,0.927022964,0.9251514218,-0.6042110343,-0.124017657
2017-06-15,0.9275411744,0.9216668273,0.9246395344,0.9257162362,0.9241498583,-0.6387788803,-0.02496187921
2017-06-16,0.9279651496,0.9211056901,0.9272216546,0.9260257861,0.9243871813,-0.6617902229,-0.01931539428
2017-06-19,0.9303692447,0.922694389,0.9308844982,0.9273363403,0.9253918062,-0.7846066231,-0.1034392503
2017-06-20,0.9325196248,0.9241029287,0.9328325102,0.9275405471,0.9255483255,-0.8892105096,-0.1967399567
2017-06-21,0.9333315711,0.9250983257,0.9337905763,0.9283457708,0.9261655699,-0.9493552556,-0.378154045
2017-06-22,0.9338388549,0.9259558934,0.9335630369,0.9287279745,0.9264585267,-0.9542412317,-0.5966748476
2017-06-23,0.9331758156,0.9263262737,0.93242272,0.9280956046,0.9259737344,-0.9377068985,-0.7924555643
2017-06-26,0.9317849571,0.9243011051,0.9295711076,0.924014429,0.922845194,-0.9386576935,-0.7999740693
2017-06-27,0.9266561381,0.9187146075,0.9237342751,0.9177635824,0.9180534564,-0.9083588789,-0.6623450918
2017-06-28,0.9203758349,0.9128740718,0.9175863023,0.912197424,0.9137865994,-0.8966615921,-0.4856947333
2017-06-29,0.9149723713,0.9077969038,0.9122019815,0.9062843185,0.9092538022,-0.919717107,-0.194351062
2017-06-30,0.9101068626,0.9042843693,0.9090743744,0.9028184845,0.9065970605,-1.001416261,0.09044874225
2017-07-03,0.9069070505,0.9025128841,0.9068503472,0.9010662058,0.9052538981,-1.108395241,0.4234239699
2017-07-05,0.904376626,0.9020687204,0.9071459468,0.9026852872,0.9064951109,-1.171348465,0.702209778
2017-07-06,0.9051448507,0.9036289816,0.9098916196,0.9059977952,0.9090344062,-1.23667392,0.9783437877
2017-07-07,0.9096906115,0.909013652,0.9156767999,0.9123424885,0.9138980719,-1.306151071,1.178513374
2017-07-10,0.9174294217,0.9164036951,0.9237242177,0.92032951,0.9200206684,-1.337673148,1.317141698
2017-07-11,0.9270835412,0.9253447876,0.9334826657,0.9294972385,0.9270482967,-1.306253318,1.368594314
2017-07-12,0.9379609187,0.9355199884,0.9443806093,0.9405379247,0.9355116791,-1.234669287,1.237261608
2017-07-13,0.9491987826,0.9462858141,0.9553761776,0.951759392,0.9441136676,-1.126622977,0.9881090107
2017-07-14,0.9597715729,0.956589215,0.9655464941,0.9624547756,0.9523124151,-1.004838674,0.6715063949
2017-07-17,0.968881405,0.9645285698,0.9742310938,0.9712070454,0.9590216917,-0.9061545931,0.3769976446
2017-07-18,0.9761735239,0.9704893005,0.9806356229,0.9775953797,0.9639189833,-0.7968201843,0.1427582486
2017-07-19,0.9818115405,0.9753780635,0.9855472058,0.9824371814,0.9676309166,-0.7029881646,-0.07768578145
2017-07-20,0.9856050114,0.9785329324,0.9880491857,0.9852293171,0.9697718214,-0.6049126348,-0.2593015488
2017-07-21,0.9868397675,0.9799121502,0.9890109835,0.9857522211,0.9701733478,-0.6172828025,-0.384783584
2017-07-24,0.9874942965,0.9799861191,0.9890634873,0.9852347796,0.9697773818,-0.7523318543,-0.5000850173
2017-07-25,0.9877229908,0.9800374628,0.9883779568,0.9841644147,0.9689571907,-0.8625869742,-0.6165089722
2017-07-26,0.9868963042,0.9788971932,0.9860844691,0.9812514875,0.9667235729,-0.9352031983,-0.6478012847
2017-07-27,0.9838155201,0.9761763647,0.981567179,0.9766659442,0.9632058385,-0.9267072091,-0.5804228936
2017-07-28,0.9796667006,0.971731889,0.9778336727,0.972166839,0.9597510195,-0.9810581464,-0.4756526853
2017-07-31,0.9766208517,0.9677368528,0.9744358842,0.9679823635,0.9565323608,-0.9931177497,-0.3537668084
2017-08-01,0.9732433862,0.9638705483,0.9713809239,0.9646392967,0.9539520918,-1.006887787,-0.245099842
2017-08-02,0.9696540974,0.9600660507,0.9683816671,0.9622068381,0.9520626847,-1.019419746,-0.1514654889
2017-08-03,0.9668112829,0.9579516255,0.9673879,0.9611112067,0.9511931687,-1.061007012,-0.09658431689
2017-08-04,0.9652490883,0.9575354578,0.9672900807,0.9612656918,0.9512847877,-1.069031833,-0.07437569854
2017-08-07,0.9642347944,0.9572526324,0.9669230435,0.9613149841,0.9513155581,-1.076044921,-0.001134063093
2017-08-08,0.9627913259,0.9571199141,0.9661312976,0.9616189627,0.9515918341,-1.054483221,0.1002442518
2017-08-09,0.9623918674,0.9567851312,0.9660763137,0.9615008924,0.9516427087,-1.036475299,0.2375089272
2017-08-10,0.9629864439,0.9578008237,0.9664906733,0.9619450121,0.9522883052,-1.031261303,0.2970959657
2017-08-11,0.9654845556,0.9610109054,0.9690175047,0.965264736,0.9553778419,-1.060425511,0.1437988757
2017-08-14,0.9703227619,0.9651717426,0.9736159807,0.9689894901,0.9590806292,-1.100794532,-0.09717761556
2017-08-15,0.9741207732,0.9678471956,0.9764343867,0.9704748668,0.961371867,-1.140719573,-0.2644193554
2017-08-16,0.9754019151,0.9689657502,0.9768879272,0.9702396987,0.9620391207,-1.175562143,-0.3132876145
2017-08-17,0.9746447457,0.9675284934,0.9748876911,0.9677532285,0.9606778287,-1.205811069,-0.2068448506
2017-08-18,0.9718244353,0.964352209,0.9724666784,0.9659603198,0.9596085697,-1.280014443,-0.09059664932
2017-08-21,0.9700664256,0.9620418101,0.9710925806,0.9651226978,0.9591078251,-1.370498517,0.004436814579
2017-08-22,0.9693574225,0.9616358928,0.9713977804,0.9659534714,0.9597878734,-1.466071322,0.03627231845
2017-08-23,0.9699262323,0.9616423783,0.9719928592,0.9664187174,0.9601374552,-1.529708676,0.1128894977
2017-08-24,0.9704844979,0.962256869,0.9724779791,0.9674634596,0.9609114897,-1.555742233,0.1952511163
2017-08-25,0.9714716611,0.9642099752,0.9738918609,0.9694380709,0.9623955178,-1.579615403,0.2550477027
2017-08-28,0.972848539,0.9667711375,0.9756489247,0.9723736877,0.9646211352,-1.550642984,0.252694314
2017-08-29,0.9745947585,0.9706704643,0.9779048356,0.9764340468,0.9677160767,-1.483479597,0.17836373
2017-08-30,0.9786050545,0.9758013085,0.9818700587,0.9811348297,0.9713085733,-1.342528702,0.05668538245
2017-08-31,0.9833451065,0.9799159583,0.9859879262,0.9844139557,0.9738163205,-1.206044182,0.0
2017-09-01,0.986590155,0.9815520295,0.9883568004,0.9849290016,0.9742085631,-1.169691617,0.09476774775
2017-09-05,0.9872573905,0.9816518281,0.9896870106,0.9848921674,0.9741797069,-1.195811775,0.2411090244
2017-09-06,0.98865652,0.9826345102,0.991905903,0.9857417706,0.9748313099,-1.270886951,0.3486833366
2017-09-07,0.9907006707,0.9847715056,0.9947959611,0.9883586174,0.9768379167,-1.338758513,0.3595824395
2017-09-08,0.9938518248,0.9872684324,0.9981285166,0.9911402369,0.9789708342,-1.397502299,0.3395457831
2017-09-11,0.9970482938,0.9905955905,1.001568754,0.994840242,0.9818076447,-1.413726125,0.2503072178
2017-09-12,1.000434745,0.9938987601,1.004311175,0.9980341617,0.9842563499,-1.413892915,0.1481881557
2017-09-13,1.003261773,0.9966863923,1.006368616,1.000893996,0.9864488202,-1.356966361,0.004137991248
2017-09-14,1.005322942,0.9990763899,1.007573546,1.002504348,0.987683403,-1.232146675,-0.1434866245
2017-09-15,1.006633386,1.000623492,1.008139293,1.003712949,0.9886099511,-1.084729622,-0.3418645952
2017-09-18,1.007546757,1.001399143,1.008839232,1.003400198,0.9883702523,-1.077248103,-0.5261391599
2017-09-19,1.007157843,1.000101621,1.007504834,1.001622991,0.9870079267,-1.124330929,-0.6452492553
2017-09-20,1.005249167,0.9970516758,1.003945106,0.9977144344,0.9840117858,-1.151176924,-0.6298014544
2017-09-21,1.001390463,0.9925263295,0.9995076326,0.9926649865,0.9801410512,-1.199041308,-0.4910506308
2017-09-22,0.9961244195,0.9872293437,0.9947042514,0.9880210086,0.9765811052,-1.247784082,-0.2863669169
2017-09-25,0.9918196135,0.9827598847,0.9902559513,0.9836311029,0.9732158905,-1.253530913,-0.008344107721
2017-09-26,0.9884677878,0.9798034798,0.9881975069,0.9819293756,0.9719113334,-1.314573661,0.2065945045
2017-09-27,0.9869578403,0.9792486369,0.9884668404,0.9829516711,0.9726949154,-1.391703379,0.3315769815
2017-09-28,0.9875728746,0.9803545153,0.9906026611,0.9853754899,0.9745528825,-1.493855699,0.4330820807
2017-09-29,0.990276366,0.9834155494,0.9941885129,0.9890135533,0.9773416957,-1.524188664,0.5091298016
2017-10-02,0.9941642857,0.9872970381,0.9980855337,0.9927678193,0.9802196132,-1.559618219,0.6195873824
2017-10-03,0.9977992659,0.9912604293,1.001751736,0.9968152218,0.983322268,-1.587964579,0.6948736692
2017-10-04,1.001686734,0.9959924199,1.006027643,1.002384428,0.9875914757,-1.575314489,0.6547894542
2017-10-05,1.007483069,1.002197739,1.012439106,1.009010006,0.9926704453,-1.546180381,0.5365838082
2017-10-06,1.013407927,1.007512566,1.018938536,1.014505814,0.9968833284,-1.583537122,0.4627996261
2017-10-09,1.018913539,1.012460868,1.024693665,1.019221444,1.000498154,-1.614934663,0.433392528
2017-10-10,1.023899664,1.016635355,1.029592393,1.02327843,1.003608092,-1.59925131,0.4278647636
2017-10-11,1.028288334,1.02053879,1.033803683,1.027375601,1.006748843,-1.571211903,0.383861244
2017-10-12,1.032646984,1.025048063,1.038371727,1.031821378,1.010156803,-1.553270139,0.2992851816
2017-10-13,1.037203275,1.028975134,1.042988517,1.035695061,1.013126239,-1.56055971,0.2434236567
2017-10-16,1.040332838,1.031630222,1.046315198,1.038702611,1.015431785,-1.568409385,0.26443975
2017-10-17,1.04291845,1.033792059,1.048778069,1.041124236,1.017288243,-1.530752507,0.3661063497
2017-10-18,1.045655067,1.036672376,1.051322534,1.043791011,1.019332725,-1.486194048,0.4962894606
2017-10-19,1.049039041,1.040721467,1.054550704,1.04739388,1.022094924,-1.386777722,0.6604159229
2017-10-20,1.054106465,1.046573697,1.059237766,1.052021006,1.02564242,-1.246311462,0.9003665432
2017-10-23,1.060352875,1.053189571,1.064540145,1.056786894,1.029296402,-1.12572864,1.303122103
