,Date,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
2492,2009-11-30,-0.132130717,-0.06607698539,-0.07476489369,-0.06119283682,-0.06239817269,-0.00661389253,-0.2854227916,0.1439675039
2493,2009-12-01,-0.1317559192,-0.06328857073,-0.07066645733,-0.05765745374,-0.05957634667,-0.004471324568,-0.2201665945,0.03334031074
2494,2009-12-02,-0.131413299,-0.05936082361,-0.067056652,-0.05339811421,-0.05799952219,-0.003277187819,-0.1921052305,-0.03594972332
2495,2009-12-03,-0.1310807985,-0.05679971681,-0.06415299793,-0.05021867383,-0.05687176606,-0.00242178403,-0.1491014949,-0.08324660096
2496,2009-12-04,-0.1307374029,-0.05567499429,-0.06319839154,-0.04893010862,-0.05644685013,-0.002100975658,-0.119724341,-0.08188582317
2497,2009-12-07,-0.1303699661,-0.05685038189,-0.06487617174,-0.04967716681,-0.0572823426,-0.002743593633,-0.1523219446,0.006874148541
2498,2009-12-08,-0.130030555,-0.05849809155,-0.0672275042,-0.05112187674,-0.05807591134,-0.003352483619,-0.166571313,0.1251722665
2499,2009-12-09,-0.1297081517,-0.05870719066,-0.06794667902,-0.05107210855,-0.0573636437,-0.002806238898,-0.1507423184,0.1917123404
2500,2009-12-10,-0.1293858162,-0.05691818601,-0.06701641352,-0.04852160452,-0.05565657938,-0.001497136754,-0.1327221012,0.2291955629
2501,2009-12-11,-0.1290469128,-0.05435476452,-0.06508696151,-0.04550737208,-0.05370426398,0,-0.1156002124,0.2971346381
2502,2009-12-14,-0.1286813619,-0.05233606164,-0.06232113867,-0.04278200525,-0.05135772444,0.001799240143,-0.08609559223,0.402170761
2503,2009-12-15,-0.1283428372,-0.0503636895,-0.05933504665,-0.04070370525,-0.04959038024,0.00315434583,-0.007231996748,0.6005851643
2504,2009-12-16,-0.12802047,-0.0478884688,-0.0560391742,-0.03870309205,-0.04742691014,0.004813025153,0.05097226321,0.7919740365
2505,2009-12-17,-0.1276959334,-0.04514275945,-0.05273027702,-0.03669690578,-0.04435165309,0.007170510854,0.05103015552,0.9257496061
2506,2009-12-18,-0.127349531,-0.04080592773,-0.04663513068,-0.03156463262,-0.03729412337,0.01258061915,0.01043296791,0.8213796243
2507,2009-12-21,-0.126966367,-0.03379189996,-0.03976270739,-0.02394962273,-0.02960320189,0.01847624391,-0.2078524384,0.6266863896
2508,2009-12-22,-0.1265938073,-0.02651877145,-0.03384363457,-0.01653997118,-0.0220495869,0.02426659976,-0.4611335788,0.3724227589
2509,2009-12-23,-0.1262143439,-0.01977513063,-0.02899190225,-0.01011896132,-0.01589223636,0.0289865859,-0.7121729966,0.1159656147
2510,2009-12-24,-0.1258054146,-0.01381444375,-0.0248428276,-0.005197011459,-0.01136910476,0.03245382391,-0.8955493743,-0.1226686975
2511,2009-12-28,-0.1253507823,-0.009205573305,-0.0213006751,-0.00192214885,-0.008640220626,0.03454569128,-0.8471728845,-0.3310097112
2512,2009-12-29,-0.1249284192,-0.006441030245,-0.01912796397,-0.0008481984065,-0.008365654152,0.03475613052,-0.7136779165,-0.4664294008
2513,2009-12-30,-0.1245206799,-0.007034347724,-0.01973583885,-0.003383215595,-0.01126595566,0.03253281305,-0.5450490276,-0.4762934564
2514,2009-12-31,-0.1241033932,-0.009789150612,-0.02190198024,-0.007174957274,-0.01484795367,0.02978696729,-0.4046732844,-0.4602849101
2515,2010-01-04,-0.1236599121,-0.01348682463,-0.02397101209,-0.01044013897,-0.01662479033,0.02842489355,-0.2416565423,-0.5283981657
2516,2010-01-05,-0.1232697844,-0.01629719372,-0.02644605063,-0.01381841314,-0.01905672919,0.02656063651,-0.07660507896,-0.5534172992
2517,2010-01-06,-0.122918011,-0.01948482147,-0.02949255108,-0.01786449304,-0.02260141645,0.02384341803,0.05444958805,-0.4728039349
2518,2010-01-07,-0.1225811694,-0.02344446935,-0.0330421653,-0.02216821237,-0.02645403613,0.02089014326,0.1367373233,-0.2926554423
2519,2010-01-08,-0.1222359471,-0.02701270287,-0.03528375229,-0.02519893767,-0.02906819461,0.01888622448,0.2080773863,-0.09032085695
2520,2010-01-11,-0.1218661926,-0.0285484087,-0.03698895364,-0.02719518177,-0.03129418779,0.0171798318,0.2773093582,0.1270597184
2521,2010-01-12,-0.1215201202,-0.03005844887,-0.0374704574,-0.02761785813,-0.0311720632,0.01727345181,0.3027823523,0.1657408514
2522,2010-01-13,-0.1211820078,-0.02895106053,-0.03500711034,-0.02565061048,-0.02794442503,0.01974766134,0.3006938993,-0.0636041447
2523,2010-01-14,-0.1208295331,-0.02600604109,-0.03070658233,-0.02240514598,-0.02386803338,0.02287257392,0.3204118635,-0.4873740361
2524,2010-01-15,-0.1204410548,-0.02238401996,-0.0283122391,-0.02023181516,-0.02309567885,0.02346485057,0.3353171102,-0.9170008545
2525,2010-01-19,-0.1200043985,-0.02276822054,-0.02946038054,-0.02250221004,-0.02634597261,0.02097359356,0.316535142,-1.24414984
2526,2010-01-20,-0.1196030751,-0.0265129718,-0.03470111918,-0.02993280692,-0.03533514371,0.01408324117,0.3649729677,-1.288599791
2527,2010-01-21,-0.1192253438,-0.03432512715,-0.04284306009,-0.04106597441,-0.04769212263,0.00461137831,0.4597743674,-1.111492012
2528,2010-01-22,-0.1188517631,-0.04531415583,-0.05282846398,-0.05425872126,-0.0602034047,-0.004978766934,0.5484924852,-0.8983644021
2529,2010-01-25,-0.1184667269,-0.05627782974,-0.06219978799,-0.06403290214,-0.06786113474,-0.01084862183,0.5799492357,-0.9396763641
2530,2010-01-26,-0.1181185512,-0.06352434921,-0.06886155878,-0.07259862725,-0.07358349229,-0.01523575238,0.6455669778,-1.109035455
2531,2010-01-27,-0.1177927695,-0.06778009165,-0.07494923391,-0.08146364537,-0.08010940228,-0.02024059518,0.7487235279,-1.234238844
2532,2010-01-28,-0.1174697961,-0.07165032357,-0.08196563078,-0.09159700755,-0.08967030301,-0.02757489763,0.8857854974,-1.131253707
2533,2010-01-29,-0.117131257,-0.07943310731,-0.09160139116,-0.1029134957,-0.1002979292,-0.03573132513,0.9332321742,-0.9092350833
2534,2010-02-01,-0.1167661599,-0.09227545913,-0.1046991371,-0.1095380057,-0.1073746017,-0.04117151312,0.8000166023,-0.8071154636
2535,2010-02-02,-0.1164279351,-0.1027665959,-0.1142934193,-0.1135821172,-0.1128115613,-0.04536101462,0.6367573967,-0.7150867627
2536,2010-02-03,-0.1161062767,-0.1109211856,-0.1209631214,-0.1173990951,-0.1180183783,-0.0493783843,0.5395117588,-0.5531783331
2537,2010-02-04,-0.1157842239,-0.1169753697,-0.1271607876,-0.1217093171,-0.124510235,-0.05437832178,0.4871663214,-0.2571969178
2538,2010-02-05,-0.1154443454,-0.1223395248,-0.1321964575,-0.1251642964,-0.1284835727,-0.05743030576,0.4250494646,-0.01708506794
2539,2010-02-08,-0.1150749165,-0.1256788386,-0.1353297086,-0.1265136658,-0.1308331254,-0.05919339431,0.3368432305,0.2198148194
2540,2010-02-09,-0.1147270155,-0.1274167293,-0.1358878361,-0.1258419144,-0.130184776,-0.05857228494,0.2892872839,0.3865791155
2541,2010-02-10,-0.1143865938,-0.1276075207,-0.1355129343,-0.1241947029,-0.1281580596,-0.05675078269,0.2603163373,0.5557024208
2542,2010-02-11,-0.1140321453,-0.1265477536,-0.1338504154,-0.1218867732,-0.1246969724,-0.05361934853,0.2678356464,0.6507788914
2543,2010-02-12,-0.1136423171,-0.1234735673,-0.1314917939,-0.1177541681,-0.1202373216,-0.04945663044,0.2421768453,0.6476100962
2544,2010-02-16,-0.1132049383,-0.1175735045,-0.1264445388,-0.110873327,-0.1136432875,-0.04338995618,0.1371736282,0.4676573748
2545,2010-02-17,-0.1128033403,-0.1106023299,-0.1202611749,-0.1036071883,-0.1071144664,-0.03764109699,0.02722882287,0.2213333895
2546,2010-02-18,-0.112425643,-0.1048310714,-0.1146370236,-0.09797857371,-0.1021204379,-0.03333459986,-0.06024832523,-0.01247670502
2547,2010-02-19,-0.1120522855,-0.1006609475,-0.1115861481,-0.09487307972,-0.1005261773,-0.03184464081,-0.1125067511,-0.1067582285
2548,2010-02-22,-0.111667564,-0.09893937906,-0.1103369266,-0.09497997991,-0.1009084643,-0.03201358073,-0.1367587815,-0.1184917413
2549,2010-02-23,-0.1113196693,-0.09950001891,-0.1104760181,-0.0974547901,-0.1023102948,-0.03305022221,-0.1074329006,-0.08275081927
2550,2010-02-24,-0.1109940561,-0.1008820048,-0.110914506,-0.09876424665,-0.1021836549,-0.03295932924,-0.08714669505,-0.124675249
2551,2010-02-25,-0.1106710548,-0.1016017151,-0.1110036527,-0.09987912822,-0.1018654809,-0.03273894802,-0.04742244332,-0.1651772609
2552,2010-02-26,-0.1103321923,-0.1001436902,-0.1099045888,-0.09899340681,-0.1013729068,-0.03238736246,-0.004847697628,-0.2016525466
2553,2010-03-01,-0.1099663732,-0.09866247485,-0.1088268069,-0.09877519757,-0.101285484,-0.03234206195,0.07043578367,-0.1859189329
2554,2010-03-02,-0.109626925,-0.09821115066,-0.109084315,-0.09938875809,-0.1032825753,-0.03388841676,0.153149861,-0.02165531831
2555,2010-03-03,-0.1093036199,-0.1003193202,-0.1117344593,-0.09910680536,-0.104192391,-0.03459548109,0.1109047327,0.1505741915
2556,2010-03-04,-0.1089798692,-0.101703867,-0.1127360553,-0.09810961693,-0.1035688833,-0.03412271213,0.05294239079,0.3075973227
2557,2010-03-05,-0.1086391266,-0.1015813703,-0.1116852477,-0.09570366719,-0.1020048288,-0.03292599179,0.006549996079,0.4518214527
2558,2010-03-08,-0.1082713403,-0.1005866562,-0.1085604286,-0.09237288694,-0.09904461484,-0.03065732883,-0.07158307275,0.5420475863
2559,2010-03-09,-0.1079302866,-0.09767105393,-0.1046260183,-0.08824892563,-0.09461914617,-0.02726459754,-0.1287474891,0.5638360044
2560,2010-03-10,-0.1076058631,-0.09274998905,-0.1007021972,-0.08329852439,-0.08937254358,-0.02324214494,-0.2074032359,0.5305669657
2561,2010-03-11,-0.1072814519,-0.08714093171,-0.0964940272,-0.078450299,-0.0839678053,-0.0190984775,-0.2876925681,0.4700695036
2562,2010-03-12,-0.1069404356,-0.08086651332,-0.0919873295,-0.07358825806,-0.0791602861,-0.01541275501,-0.3225156486,0.4168727849
2563,2010-03-15,-0.1065727131,-0.07575719415,-0.08766657937,-0.06917856746,-0.07495718768,-0.01219047788,-0.2894140387,0.3601012258
2564,2010-03-16,-0.1062320512,-0.07073972413,-0.08304435535,-0.06462874944,-0.07094620585,-0.009115590725,-0.2183200293,0.2744960796
2565,2010-03-17,-0.1059084003,-0.06652835378,-0.07838242657,-0.06052273268,-0.06710548856,-0.006171328218,-0.1148823134,0.1692029044
2566,2010-03-18,-0.1055852186,-0.0631372793,-0.07520677052,-0.05755571122,-0.06435320014,-0.004061497707,-0.03977113689,0.09511480832
2567,2010-03-19,-0.1052459239,-0.06081342472,-0.07238120262,-0.05580631814,-0.06222708589,-0.002431700166,0.01979726357,0.01818236818
2568,2010-03-22,-0.1048802933,-0.05969975429,-0.0702304544,-0.05407309759,-0.06027880875,-0.0009382199456,-0.03268786173,-0.08469663953
2569,2010-03-23,-0.1045416267,-0.05807035741,-0.06740762541,-0.05222413587,-0.05843546412,0.0004748250811,-0.05796882742,-0.2240472425
2570,2010-03-24,-0.1042188354,-0.05614608143,-0.06477121119,-0.05038397944,-0.05807291975,0.0007527096681,-0.05780676194,-0.3377515307
2571,2010-03-25,-0.10389346,-0.0547253389,-0.06246051251,-0.04979031179,-0.05825199181,0.0006154000264,-0.002137120777,-0.4715077926
2572,2010-03-26,-0.1035458473,-0.05471995868,-0.06427957753,-0.05173924243,-0.06078198696,-0.001324041397,-0.02356728818,-0.5123149215
2573,2010-03-29,-0.1031614675,-0.05761576752,-0.06845410572,-0.0553897468,-0.06400141045,-0.003791960183,-0.07210963428,-0.4944892361
2574,2010-03-30,-0.1027884736,-0.06159542555,-0.07277972818,-0.06052875769,-0.06750689828,-0.006479148409,-0.04902602567,-0.3719492676
2575,2010-03-31,-0.1024111812,-0.06613413643,-0.07711886741,-0.06664605563,-0.0719539811,-0.009888136302,0.03715124617,-0.0761014393
2576,2010-04-01,-0.1020100538,-0.0710572237,-0.08048555606,-0.0715084663,-0.0745513141,-0.01187916681,0.07433512434,0.2723672426
2577,2010-04-05,-0.1015732272,-0.07451330021,-0.08159408242,-0.07181497073,-0.0741134526,-0.0115434873,0.03560755064,0.6270881704
2578,2010-04-06,-0.1011839326,-0.07485967673,-0.07952458552,-0.06925658016,-0.07078059962,-0.008988582223,0.05837832126,0.9281172686
2579,2010-04-07,-0.1008300063,-0.07169478001,-0.07469799048,-0.06339500528,-0.06446695787,-0.004148735295,0.09413355462,1.061023442
2580,2010-04-08,-0.1004901046,-0.06472192488,-0.0668553359,-0.05472467746,-0.05514731557,0.002995390941,0.1019423436,1.002924273
2581,2010-04-09,-0.1001427147,-0.05462535995,-0.05796466468,-0.04384728893,-0.0455352066,0.0103637057,0.06869866197,0.8857437304
2582,2010-04-12,-0.09977374613,-0.0444317736,-0.04988152698,-0.03346908357,-0.03738561253,0.01661089409,0.0343316834,0.7813307548
2583,2010-04-13,-0.09943410482,-0.03526968523,-0.04242321375,-0.02460629182,-0.02996654112,0.0222981059,0.07911569097,0.6629691022
2584,2010-04-14,-0.09911196447,-0.02612864135,-0.03493086925,-0.01619959195,-0.02311646665,0.02754914776,0.1877270267,0.5429762419
2585,2010-04-15,-0.09878979514,-0.01937336225,-0.02901655597,-0.009981185882,-0.01780762883,0.03161871575,0.2705520986,0.4560319206
2586,2010-04-16,-0.09845058104,-0.01438704005,-0.02369308019,-0.00538442803,-0.01345023503,0.03495896955,0.3645789385,0.3311978618
2587,2010-04-19,-0.09808409318,-0.01015062351,-0.01841503772,-0.001134583053,-0.008446339196,0.03879488121,0.3892772135,0.09782113054
2588,2010-04-20,-0.09774402699,-0.006012390238,-0.01403655029,0.002403523173,-0.004262362096,0.04200236628,0.4085018099,-0.163165902
2589,2010-04-21,-0.09742033466,-0.003826287929,-0.01123057123,0.0035968905,-0.002382027828,0.04344408042,0.4730765194,-0.3494590497
2590,2010-04-22,-0.09709646964,-0.003877087941,-0.0101164911,0.00216873155,-0.002610381955,0.04326945901,0.5712214645,-0.4511132036
2591,2010-04-23,-0.0967558622,-0.004514937481,-0.01070204933,0,-0.004966897787,0.04146356726,0.616605608,-0.4791711481
2592,2010-04-26,-0.0963884105,-0.005889781834,-0.0130688687,-0.001624476984,-0.007315231279,0.03966398855,0.5372675618,-0.5714577996
2593,2010-04-27,-0.09604776596,-0.007503448304,-0.01578110168,-0.004025577436,-0.0104320003,0.0372750734,0.4553973777,-0.7248486707
2594,2010-04-28,-0.09572378717,-0.009464040766,-0.01888342766,-0.00741658598,-0.01364332462,0.03481286161,0.3750192927,-0.9916902116
2595,2010-04-29,-0.0953998286,-0.012336457,-0.0219372559,-0.01220709589,-0.01810952216,0.03138703499,0.3188607856,-1.301349252
2596,2010-04-30,-0.0950592391,-0.0171887403,-0.02792840427,-0.01993757692,-0.02532275805,0.02585262166,0.3306802497,-1.529091275
2597,2010-05-03,-0.09469185842,-0.02570758784,-0.03626860066,-0.03134813768,-0.03431821991,0.01894769953,0.3898001172,-1.650831452
2598,2010-05-04,-0.09435129077,-0.03687408039,-0.0475324268,-0.04777440379,-0.04752716976,0.008807207052,0.5533689578,-1.475770624
2599,2010-05-05,-0.09402737627,-0.05043100012,-0.05969930717,-0.06575516436,-0.06207614675,-0.002366576717,0.7087355198,-1.04979773
2600,2010-05-06,-0.09370346605,-0.06308338013,-0.07073357636,-0.08448548714,-0.07653789284,-0.01347761877,0.8645021239,-0.4809402808
2601,2010-05-07,-0.09336291807,-0.07412796304,-0.07969913653,-0.09440593537,-0.08640894659,-0.02106714322,0.8883000224,-0.06305903648
2602,2010-05-10,-0.09299559405,-0.08075824447,-0.08258593266,-0.09292519594,-0.08822929316,-0.0224684932,0.7220824371,-0.05553105587
2603,2010-05-11,-0.09265512673,-0.08407364192,-0.08325020425,-0.08910887066,-0.08705008656,-0.02152789239,0.4970952874,-0.3112059575
2604,2010-05-12,-0.0923314181,-0.08366928038,-0.08424095498,-0.08468973309,-0.08464322963,-0.01956305689,0.2918070023,-0.7927574433
2605,2010-05-13,-0.09200790633,-0.08271921463,-0.08681847766,-0.0833744845,-0.08564165716,-0.02006987481,0.1725547847,-1.330958877
2606,2010-05-14,-0.09166805401,-0.08453851537,-0.0930478769,-0.08794046569,-0.09061778561,-0.02342287833,0.147788638,-1.889413802
2607,2010-05-17,-0.09130181983,-0.09065566184,-0.1016856674,-0.09682755024,-0.09936557253,-0.02941057792,0.1596142809,-2.439372535
2608,2010-05-18,-0.09096286182,-0.1022802664,-0.1142073309,-0.110201691,-0.1133065815,-0.03912076827,0.2599308432,-2.714475686
2609,2010-05-19,-0.09064095854,-0.1195315172,-0.1309046639,-0.1290290524,-0.1320613798,-0.05277952795,0.4278919643,-2.623336174
2610,2010-05-20,-0.09031910852,-0.1415427237,-0.1512372039,-0.1511922853,-0.1546697875,-0.06964889283,0.6314545042,-2.18838938
2611,2010-05-21,-0.08997979828,-0.1643037633,-0.1714465484,-0.1735186928,-0.1759393216,-0.08569490308,0.8056770284,-1.642584693
2612,2010-05-24,-0.08961121431,-0.1830163053,-0.1882555585,-0.1935872063,-0.1951117805,-0.1002720755,0.906069418,-1.001435953
2613,2010-05-25,-0.0892642108,-0.1996775937,-0.2011811452,-0.2110451502,-0.2099599666,-0.1116175715,1.015123947,-0.4078373679
2614,2010-05-26,-0.08892471479,-0.2090035056,-0.208645234,-0.2214422842,-0.220007433,-0.1193256145,1.081893365,0.03901549758
2615,2010-05-27,-0.08857124084,-0.2155045609,-0.2135788878,-0.2212026941,-0.2204042076,-0.1196524874,1.003613541,-0.006746769111
2616,2010-05-28,-0.08818247407,-0.2178354301,-0.2159143262,-0.2189293786,-0.2182900153,-0.118056931,0.8343027037,-0.2666580195
2617,2010-06-01,-0.08774626871,-0.2177015808,-0.2155195686,-0.2162385765,-0.2144705174,-0.1151500246,0.712115439,-0.7178767108
2618,2010-06-02,-0.08734573833,-0.2147292302,-0.2148666734,-0.2137843817,-0.2112158381,-0.112670019,0.6323093195,-1.195751322
2619,2010-06-03,-0.08696903477,-0.2134511379,-0.2164956282,-0.2140978519,-0.2132832584,-0.1142641419,0.6174499162,-1.364434836
2620,2010-06-04,-0.08659664935,-0.2177295011,-0.223885177,-0.2216310108,-0.2233471928,-0.1219838646,0.6499988266,-0.9761272699
2621,2010-06-07,-0.08621291914,-0.2252469738,-0.234990897,-0.2316763512,-0.2347348654,-0.1307154632,0.6670406628,-0.3071125245
2622,2010-06-08,-0.08586590887,-0.233639061,-0.2446476453,-0.2408454882,-0.2432111847,-0.1372136929,0.6710463838,0.4407339562
2623,2010-06-09,-0.08554111054,-0.2386949279,-0.2485958518,-0.2446736544,-0.2466707083,-0.1398653786,0.6377876308,1.063321464
2624,2010-06-10,-0.08521890691,-0.2394145748,-0.2477400166,-0.2431308317,-0.242821109,-0.1369138196,0.5594967244,1.355454483
2625,2010-06-11,-0.08488088,-0.2348379234,-0.240034911,-0.2362773269,-0.2331679282,-0.129513406,0.4525352859,1.274952946
2626,2010-06-14,-0.08451598065,-0.2245601476,-0.229194957,-0.2244253202,-0.2221656312,-0.1210789049,0.3438615957,0.9241208779
2627,2010-06-15,-0.08417743167,-0.2136761701,-0.2174599222,-0.2123222189,-0.2099153127,-0.1116878589,0.2780010766,0.2830430769
2628,2010-06-16,-0.08385508972,-0.2023114544,-0.2093019778,-0.2024026367,-0.2031703091,-0.1065171731,0.1769129674,-0.3395400079
2629,2010-06-17,-0.08353249483,-0.195061446,-0.2047291232,-0.1979693471,-0.2011241239,-0.1049485497,0.1286255039,-0.9559780825
2630,2010-06-18,-0.08319325321,-0.192984086,-0.2044316953,-0.1984154811,-0.2043591814,-0.1074283988,0.1440277811,-1.50288076
2631,2010-06-21,-0.08282745257,-0.1956040558,-0.2082265457,-0.2048316026,-0.2136337465,-0.1145379856,0.2139304323,-1.944913768
2632,2010-06-22,-0.08248879625,-0.2057093512,-0.2188378763,-0.2162970617,-0.2267951459,-0.1246271335,0.334233869,-2.295784934
2633,2010-06-23,-0.08216713264,-0.2205356653,-0.2346092499,-0.232833589,-0.2435774104,-0.1374919185,0.5033898589,-2.472792615
2634,2010-06-24,-0.0818455104,-0.2386431797,-0.2525851659,-0.2523334587,-0.2624428105,-0.151953572,0.7014100192,-2.447909368
2635,2010-06-25,-0.08150644857,-0.2592070296,-0.2733513174,-0.2740694251,-0.2827342075,-0.1675083378,0.8616209798,-2.08333993
2636,2010-06-28,-0.08113815002,-0.2808826816,-0.2943691249,-0.2953359704,-0.302720602,-0.1828292723,0.8809906484,-1.365855319
2637,2010-06-29,-0.08079142497,-0.301271718,-0.3133677949,-0.3154305395,-0.3214771707,-0.1972074445,0.8865780589,-0.3671293728
2638,2010-06-30,-0.08045221023,-0.318364741,-0.3282711134,-0.3283725849,-0.3329007078,-0.2059643475,0.8096949932,0.5650884971
2639,2010-07-01,-0.08009903603,-0.3271620754,-0.3360788998,-0.333290228,-0.3351541525,-0.2076917481,0.7178289541,1.210401006
2640,2010-07-02,-0.07971060348,-0.3266921238,-0.3348919797,-0.3294261029,-0.3297249829,-0.2035298923,0.5953904631,1.536778231
2641,2010-07-06,-0.07927477571,-0.3194691806,-0.3265291758,-0.3196820595,-0.3181716346,-0.1946734392,0.5040232911,1.550111772
2642,2010-07-07,-0.07887459363,-0.3084053314,-0.3156520205,-0.3079950176,-0.3046158899,-0.1842820475,0.4101267875,1.451174693
2643,2010-07-08,-0.07849821981,-0.2947598608,-0.3040701637,-0.29464509,-0.2921057825,-0.1746922165,0.2947722534,1.35614256
2644,2010-07-09,-0.0781261639,-0.2829922927,-0.2930954701,-0.2813495505,-0.2806097723,-0.1658797678,0.2317492887,1.166009178
2645,2010-07-12,-0.07774277877,-0.2707812967,-0.2806929784,-0.26857543,-0.2683390524,-0.1564734413,0.209894291,0.8326217764
2646,2010-07-13,-0.07739609006,-0.2579451551,-0.2690057229,-0.2573514685,-0.2578301271,-0.1484176709,0.2304669881,0.5107384075
2647,2010-07-14,-0.07707160433,-0.2482543068,-0.2599617292,-0.2499150389,-0.2502964894,-0.1426426571,0.2436193278,0.2979870225
2648,2010-07-15,-0.07674972081,-0.2433236813,-0.2546308742,-0.2466540148,-0.2466911031,-0.1398789087,0.2151687868,0.3135263774
2649,2010-07-16,-0.07641203133,-0.2421343068,-0.2518141889,-0.2454570507,-0.2460298888,-0.1393720126,0.1890820045,0.5302156664
2650,2010-07-19,-0.07604747978,-0.243102817,-0.2503590906,-0.2442951958,-0.2432933536,-0.1372741584,0.1597668523,0.6795662775
2651,2010-07-20,-0.0757092099,-0.2414031492,-0.2470182464,-0.2420142443,-0.2393246957,-0.1342317076,0.2281815968,0.7658119256
2652,2010-07-21,-0.07538703131,-0.2354823229,-0.2419379668,-0.236493683,-0.2348303292,-0.130786114,0.3655493575,0.7802210129
2653,2010-07-22,-0.07506441545,-0.2293242933,-0.2357778805,-0.2289976661,-0.2273799121,-0.1250743526,0.4800522221,0.5807850541
2654,2010-07-23,-0.0747248762,-0.2224662009,-0.2303205421,-0.2222374505,-0.2208779806,-0.1200895243,0.5580097164,0.352946339
2655,2010-07-26,-0.074358399,-0.2166275712,-0.2256055834,-0.2150194171,-0.2152142949,-0.1157472802,0.5355980067,0.1018264572
2656,2010-07-27,-0.07401857355,-0.2118229276,-0.2223961287,-0.2104699513,-0.2118238379,-0.1131479479,0.5029649052,-0.1077090362
2657,2010-07-28,-0.07369532637,-0.2093940753,-0.2206480971,-0.2093858438,-0.2106834577,-0.1122743821,0.4896469048,-0.2858365278
2658,2010-07-29,-0.07337207981,-0.2086942546,-0.219874074,-0.2105378215,-0.2102157364,-0.1119184318,0.474827703,-0.5232983449
2659,2010-07-30,-0.07303223875,-0.209691634,-0.2210719279,-0.2120636745,-0.2106338839,-0.1122448859,0.4549070283,-0.7760210828
2660,2010-08-02,-0.07266567615,-0.2102530105,-0.2212652759,-0.2125401286,-0.2110537357,-0.112577703,0.4009085174,-1.085017265
2661,2010-08-03,-0.07232588046,-0.2122090422,-0.2239971577,-0.2148256558,-0.2149230576,-0.1155614044,0.3849318163,-1.26072929
2662,2010-08-04,-0.07200271593,-0.2175256706,-0.2298507766,-0.2207736352,-0.2217472622,-0.1208173516,0.4008931028,-1.326508909
2663,2010-08-05,-0.07167956821,-0.2263780277,-0.2385336731,-0.2277000063,-0.2292678285,-0.1266120294,0.3906988988,-1.393310411
2664,2010-08-06,-0.07133982336,-0.2352825301,-0.2466395681,-0.2345340489,-0.2358967558,-0.1317203674,0.383843688,-1.488420645
2665,2010-08-09,-0.07097334578,-0.2430477675,-0.2546895614,-0.2409112576,-0.243562667,-0.1376038426,0.4040096482,-1.44508304
2666,2010-08-10,-0.07063361095,-0.2527209414,-0.2644687882,-0.2496015524,-0.2534622971,-0.1451493002,0.4363464874,-1.175908028
2667,2010-08-11,-0.0703104853,-0.2636899528,-0.2742501559,-0.2582806754,-0.2629739157,-0.1522990983,0.3956453134,-0.8452487769
2668,2010-08-12,-0.06998736173,-0.2723245148,-0.281676922,-0.2652335894,-0.271040047,-0.1581768696,0.2949818728,-0.5314358742
2669,2010-08-13,-0.06964763964,-0.2772650709,-0.2858279451,-0.2695918555,-0.2758412176,-0.1613118624,0.1569650134,-0.3936453625
2670,2010-08-16,-0.06928120598,-0.2787571272,-0.2873876097,-0.2713122065,-0.2775787219,-0.1617951857,0.06551508511,-0.4304733588
2671,2010-08-17,-0.0689415638,-0.2780015925,-0.2871337684,-0.2717790925,-0.278030684,-0.1609876179,0.04063808733,-0.5823682961
2672,2010-08-18,-0.06861863974,-0.2782931447,-0.2882866238,-0.2737613906,-0.2797057293,-0.1614231135,0.03373248911,-0.7178101442
2673,2010-08-19,-0.06829591218,-0.2804166534,-0.291637443,-0.276825136,-0.2840911065,-0.1642394207,0.05523165834,-0.734232855
2674,2010-08-20,-0.06795688383,-0.28447429,-0.2963057394,-0.2802168502,-0.2893156453,-0.1679389311,0.07598582333,-0.7230430571
2675,2010-08-23,-0.06759153768,-0.2889270765,-0.3005998247,-0.2843719503,-0.294350965,-0.1716573085,0.1059327272,-0.7059794651
2676,2010-08-24,-0.0672534016,-0.2947350779,-0.3063281146,-0.290008385,-0.2998218769,-0.1758078274,0.1347507049,-0.6384882578
2677,2010-08-25,-0.06693227889,-0.3000575727,-0.3121957051,-0.2960297389,-0.3047278175,-0.1795755791,0.1222558311,-0.5292830841
2678,2010-08-26,-0.06661120928,-0.3046417916,-0.3177148248,-0.3018358379,-0.3097348441,-0.1834406396,0.1296016242,-0.3322851902
2679,2010-08-27,-0.06627272167,-0.3093282989,-0.3229134294,-0.3070024322,-0.3134153049,-0.1862916203,0.1561909352,-0.1131792158
2680,2010-08-30,-0.06590503117,-0.3129509662,-0.3267830785,-0.3098341646,-0.3164382057,-0.1886336343,0.1687475424,0.1499021999
2681,2010-08-31,-0.06555886859,-0.3145235718,-0.3279925356,-0.3107965966,-0.3169453612,-0.189039993,0.2136380607,0.3225755306
2682,2010-09-01,-0.06522019503,-0.3131200277,-0.3260124323,-0.3082466092,-0.3139580059,-0.1867609207,0.228281256,0.3611451334
2683,2010-09-02,-0.06486757715,-0.3093276084,-0.3223526556,-0.3037818944,-0.3103943882,-0.1840350832,0.2169737894,0.4023310126
2684,2010-09-03,-0.06447975185,-0.3047605883,-0.3172779288,-0.2988892521,-0.3067795844,-0.1812666548,0.2338005268,0.5138231344
2685,2010-09-07,-0.06404460309,-0.3016159834,-0.3136512475,-0.2964848944,-0.3048249662,-0.1797689506,0.2416787965,0.8238692933
